name;WoSline;author;title;journal;year
LEE-HWA_T(2013)29:274;93302;Lee-Hwa, T; Availability and visibility of open access digital repositories in ASEAN countries;INFORM DEV;2013
YAO_Q(2013)13:1472-6947-13-77;93365;Yao, Q; Global informetric perspective studies on translational medical research;BMC MED INFORM DECIS;2013
NEKARIS_K(2013)8:0069215;93475;Nekaris, KAI; Tickled to Death: Analysing Public Perceptions of 'Cute' Videos of Threatened Species (Slow Lorises - Nycticebus spp.) on Web 2.0 Sites;PLOS ONE;2013
BURRELL_Q(2013)64:1504;93586;Burrell, QL; Formulae for the h-Index: A Lack of Robustness in Lotkaian Informetrics?;J AM SOC INF SCI TEC;2013
BIGDELI_Z(2013)96:103;93648;Bigdeli, Z; Patterns of authors' information scattering: towards a causal explanation of information scattering from a scholarly information-seeking behavior perspective;SCIENTOMETRICS;2013
YANG_B(2013)96:239;93839;Yang, B; An exploration of link-based knowledge map in academic web space;SCIENTOMETRICS;2013
ORDUNA-M_E(2013)95:863;93924;Orduna-Malea, E; Proposal for a multilevel university cybermetric analysis model;SCIENTOMETRICS;2013
MEGNIGBE_E(2013)95:1113;94009;Megnigbeto, E; Scientific publishing in West Africa: comparing Benin with Ghana and Senegal;SCIENTOMETRICS;2013
FIORENZO_F(2013)95:1179;94071;Fiorenzo, F; The effect of database dirty data on h-index calculation;SCIENTOMETRICS;2013
ORDUNA-M_E(2013)95:593;94152;Orduna-Malea, E; Selective linking from social platforms to university websites: a case study of the Spanish academic system;SCIENTOMETRICS;2013
SUGIMOTO_C(2013)8:0062403;94322;Sugimoto, CR; Scientists Popularizing Science: Characteristics and Impact of TED Talk Presenters;PLOS ONE;2013
SUGIMOTO_C(2013)64:663;94435;Sugimoto, CR; Scholars on soap boxes: Science communication and dissemination in TED videos;J AM SOC INF SCI TEC;2013
EGGHE_L(2013)64:871;94550;Egghe, L; Note on a possible decomposition of the h-Index;J AM SOC INF SCI TEC;2013
OCHOLLA_D(2013)23:5;94592;Ocholla, D; Insight into Research Publication Output of Academic Librarians in Southern African Public Universities from 2002 to 2011;AFR J LIBR ARCH INFO;2013
MCCLUSKE_M(2013)39:188;94678;McCluskey, M; Website content persistence and change: Longitudinal analysis of pro-white group identity;J INF SCI;2013
MILOJEVI_S(2013)95:141;94778;Milojevic, S; Information metrics (iMetrics): a research specialty with a socio-cognitive identity?;SCIENTOMETRICS;2013
HUVILA_I(2013)18:567;94874;Huvila, I; In Web search we trust? Articulation of the cognitive authorities of Web searching;INFORM RES;2013
NAM_Y(2013)52:91;94946;Nam, Y; Can web ecology provide a clearer understanding of people's information behavior during election campaigns?;SOC SCI INFORM;2013
MEGNIGBE_E(2013)94:911;95058;Megnigbeto, E; Scientific publishing in Benin as seen from Scopus;SCIENTOMETRICS;2013
NI_C(2013)64:265;95130;Ni, CQ; Venue-author-coupling: A measure for identifying disciplines through author communities;J AM SOC INF SCI TEC;2013
LIM_Y(2013)15:93;95215;Lim, YS; The structural relationship between politicians' web visibility and political finance networks: A case study of South Korea's National Assembly members;NEW MEDIA SOC;2013
STOICA_M(2013):149;95331;Stoica, M; Universities in the Era of Web 2.0. Social Media Facilitating Improvement of Quality of Education;*****;2013
TANG_X(2013)41:681;95380;Tang, XB; Social Media Research Analysis of China Based on Informetrics;ADV INTEL SYS RES;2013
HU_Z(2013)7:887;95441;Hu, ZG; Where are citations located in the body of scientific articles? A study of the distributions of citation locations;J INFORMETR;2013
SCHAER_P(2013)38:267;95517;Schaer, P; Applied Informetrics for Digital Libraries: An Overview of Foundations, Problems and Current Approaches;HIST SOC RES;2013
SCHAER_P(2013)38:282;95592;Schaer, P; Information Retrieval and Informetrics: The Application of Informetric Methods in Digital Libraries;HIST SOC RES;2013
VARGAS-Q_B(2013)65:623;95737;Vargas-Quesada, B; Web structure and influence of the Arab universities of the MENA zone (Middle East and North Africa) Visualization and analysis;ASLIB PROC;2013
ORDUNA-M_E(2013)36:958;95836;Orduna-Malea, E; Spanish university space on the Web (2010): descriptive study of academic institutions and products through the analysis of subdomains and folders;REV ESP DOC CIENT;2013
MARQUES_L(2013):;95918;Marques, L; A Novel Approach to Understand Bioengineering and Health Science;*****;2013
ROUSSEAU_R(2013)7:603;95971;Rousseau, R; Two time series, their meaning and some applications;J INFORMETR;2013
BURRELL_Q(2013)7:676;96052;Burrell, QL; A stochastic approach to the relation between the impact factor and the uncitedness factor;J INFORMETR;2013
VAUGHAN_L(2013)7:699;96116;Vaughan, L; Web traffic and organization performance measures: Relationships and data sources examined;J INFORMETR;2013
EGGHE_L(2013)64:126;96198;Egghe, L; Theory of the topical coverage of multiple databases;J AM SOC INF SCI TEC;2013
JALALIFA_M(2013)65:242;96242;Jalalifard, M; Analyzing web citations availability and half-life in medical journals A case study in an Iranian university;ASLIB PROC;2013
BATTESIN_M(2013)38:67;96312;Battesini, MD; PUBLICATIONS FROM THE CONSERVATION UNITS IN THE STATE OF SERGIPE, BRAZIL;INTERCIENCIA;2013
SANGWAL_K(2013)7:487;96377;Sangwal, K; Citation and impact factor distributions of scientific journals published in individual countries;J INFORMETR;2013
HILERA_J(2013)36:913;96466;Hilera, JR; Accessibility assessment of web pages of Spanish and foreign universities included in international rankings;REV ESP DOC CIENT;2013
GUNS_R(2013)69:295;96564;Guns, R; The three dimensions of informetrics: a conceptual view;J DOC;2013
MEGNIGBE_E(2013)18:25;96656;Megnigbeto, E; Controversies arising from which similarity measures can be used in co-citation analysis;MALAYS J LIBR INF SC;2013
YAZDI_F(2013)65:92;96722;Yazdi, FA; Evaluation of selected library associations' web sites;ASLIB PROC;2013
LO_S(2013)14:45;96789;Lo, SA; RankCloud: A Cloud-Based Webometrics Ranking System;J INTERNET TECHNOL;2013
ORTEGA_J(2013)65:40;96860;Ortega, JL; Network visualisation as a way to the web usage analysis;ASLIB PROC;2013
FRANCESC_F(2013)7:109;96955;Franceschini, F; An informetric model for the success-index;J INFORMETR;2013
EGGHE_L(2013)7:183;97037;Egghe, L; The functional relation between the impact factor and the uncitedness factor revisited;J INFORMETR;2013
MA_F(2013):831;97101;Ma, FC; A GLOBAL OVERVIEW OF COMPLEX NETWORKS RESEARCH ACTIVITIES;PRO INT CONF SCI INF;2013
YAN_E(2013):1030;97184;Yan, EJ; AN INFORMETRIC STUDY OF KNOWLEDGE FLOW AMONG SCIENTIFIC FIELDS (RIP);PRO INT CONF SCI INF;2013
KENEKAYO_P(2013):1253;97258;Kenekayoro, P; MOTIVATION FOR HYPERLINK CREATION USING INTER-PAGE RELATIONSHIPS;PRO INT CONF SCI INF;2013
HECK_T(2013):1392;97354;Heck, T; PERFORMING INFORMETRIC ANALYSIS ON INFORMATION RETRIEVAL TEST COLLECTIONS: PRELIMINARY EXPERIMENTS IN THE PHYSICS DOMAIN (RIP);PRO INT CONF SCI INF;2013
SMITH_A(2013):1806;97415;Smith, AG; WEB BASED IMPACT MEASURES FOR INSTITUTIONAL REPOSITORIES;PRO INT CONF SCI INF;2013
YUAN_J(2013):1887;97476;Yuan, JP; A CITATION ANALYSIS ON MONOGRAPHS IN THE FIELD OF SCIENTOMETRICS, INFORMETRICS AND BIBLIOMETRICS IN CHINA (1987-2010);PRO INT CONF SCI INF;2013
WANG_S(2013)20:65;97539;Wang, SC; TERRORISM AND INTELLIGENCE-LED COUNTERTERRORISM IN CHINA;CONTRIB CONFL MANAG;2013
STOCK_M(2013):445;97580;Stock, M; Informetric Analyses;*****;2013
STOCK_M(2013):453;97654;Stock, M; Analytical Tools and Methods;*****;2013
HAVEMANN_F(2013):338;97707;Havemann, F; Methods of Informetrics;*****;2013
ALAYON_S(2013)47:384;97779;Alayon, SB; The development of an institutional repository at the Aquaculture Department of the Southeast Asian Fisheries Development Center, Philippines;PROGRAM-ELECTRON LIB;2013
ORTEGA_J(2012)63:2370;97870;Ortega, JL; Science is all in the eye of the beholder: Keyword maps in Google scholar citations;J AM SOC INF SCI TEC;2012
MA_R(2012)93:645;97946;Ma, RM; Discovering and analyzing the intellectual structure and its evolution of LIS in China, 1998-2007;SCIENTOMETRICS;2012
ZHOU_Q(2012)93:787;98015;Zhou, QJ; A general framework for describing diversity within systems and similarity between systems with applications in informetrics;SCIENTOMETRICS;2012
MARTINEZ_M(2012)39:11623;98157;Martinez-Torres, MR; An evolutionary factor analysis computation for mining website structures;EXPERT SYST APPL;2012
KRETSCHM_H(2012)93:1;98247;Kretschmer, H; The 7th International Conference on Webometrics, Informetrics and Scientometrics & 12th COLLNET Meeting;SCIENTOMETRICS;2012
CHUNG_C(2012)93:207;98299;Chung, CJ; Web visibility of scholars in media and communication journals;SCIENTOMETRICS;2012
VAUGHAN_L(2012)93:217;98381;Vaughan, L; Exploring Web keyword analysis as an alternative to link analysis: a multi-industry case;SCIENTOMETRICS;2012
VAUGHAN_L(2012)63:1960;98455;Vaughan, L; Web data as academic and business quality estimates: A comparison of three data sources;J AM SOC INF SCI TEC;2012
LU_K(2012)63:1973;98539;Lu, K; Measuring author research relatedness: A comparison of word-based, topic-based, and author cocitation approaches;J AM SOC INF SCI TEC;2012
EGGHE_L(2012)63:2118;98624;Egghe, L;" Remarks on the paper by A. De Visscher, ""what does the g-index really measure?""";J AM SOC INF SCI TEC;2012
SCHUBERT_A(2012)6:480;98680;Schubert, A; Jazz discometrics - A network approach;J INFORMETR;2012
FRANCESC_F(2012)6:669;98732;Franceschini, F; Further clarifications about the success-index;J INFORMETR;2012
AVRAM_S(2012)14:35;98794;Avram, S; A new approach to bibliometrics based on semantic similarity of scientific papers;CONTROL ENG APPL INF;2012
MATTHEWS_A(2012)92:675;98862;Matthews, AP; South African universities in world rankings;SCIENTOMETRICS;2012
KOUSHA_K(2012)63:1710;98939;Kousha, K; The role of online videos in research communication: A content analysis of YouTube videos cited in academic publications;J AM SOC INF SCI TEC;2012
EGGHE_L(2012)63:1662;99055;Egghe, L; Applications of the generalized law of Benford to informetric data;J AM SOC INF SCI TEC;2012
THELWALL_M(2012)92:429;99116;Thelwall, M; Journal impact evaluation: a webometric perspective;SCIENTOMETRICS;2012
JONKERS_K(2012)63:1374;99234;Jonkers, K; Measuring the Usage of E-Research Infrastructure as an Indicator of Research Activity;J AM SOC INF SCI TEC;2012
BURRELL_Q(2012)63:1466;99318;Burrell, QL; Alternative Thoughts on Uncitedness;J AM SOC INF SCI TEC;2012
LIU_Y(2012)48:791;99363;Liu, YX; Towards a representation of diffusion and interaction of scientific ideas: The case of fiber optics communication;INFORM PROCESS MANAG;2012
EGGHE_L(2012)6:422;99450;Egghe, L;" Five years ""Journal of Informetrics""";J INFORMETR;2012
SEEBER_M(2012)6:435;99492;Seeber, M; Factors affecting web links between European higher education institutions;J INFORMETR;2012
ROUSSEAU_S(2012)63:1213;99594;Rousseau, S; Interactions between journal attributes and authors' willingness to wait for editorial decisions;J AM SOC INF SCI TEC;2012
SANGWAL_K(2012)91:1053;99670;Sangwal, K; On the age-independent publication index;SCIENTOMETRICS;2012
CABANAC_G(2012)63:977;99717;Cabanac, G; Shaping the landscape of research in information systems from the perspective of editorial boards: A scientometric study of 77 leading journals;J AM SOC INF SCI TEC;2012
GARCIA_J(2012)63:1017;99817;Garcia, JA; Scientific subject categories of Web of Knowledge ranked according to their multidimensional prestige of influential journals;J AM SOC INF SCI TEC;2012
OCHOLLA_D(2012)91:315;99892;Ocholla, D; The 13th International Conference on Scientometrics and Informetrics;SCIENTOMETRICS;2012
AGUILLO_I(2012)91:343;99946;Aguillo, IF; Is Google Scholar useful for bibliometrics? A webometric analysis;SCIENTOMETRICS;2012
LI_X(2012)91:461;100014;Li, XM; Validating online reference managers for scholarly impact measurement;SCIENTOMETRICS;2012
THELWALL_M(2012)63:805;100109;Thelwall, M; Link and Co-inlink Network Diagrams With URL Citations or Title Mentions;J AM SOC INF SCI TEC;2012
HSU_C(2012)29:169;100221;Hsu, CL; Mapping online social networks of Korean politicians;GOV INFORM Q;2012
HAVEMANN_F(2012)7:0033255;100319;Havemann, F; Identifying Overlapping and Hierarchical Thematic Structures in Networks of Scholarly Papers: A Comparison of Three Approaches;PLOS ONE;2012
YAN_E(2012)90:499;100409;Yan, EJ; Overlaying communities and topics: an analysis on publication networks;SCIENTOMETRICS;2012
TODOROVI_M(2012):1860;100485;Todorovic, M; THE IMPACT OF MEMBER INSTITUTIONS WEB PRESENTATIONS ON THE UNIVERSITY WEBOMETRICS RANKING;INTED PROC;2012
SARASWAT_D(2012):;100543;Saraswathi, D; A Prominent Approach to Determine the Excellence of Students E-Dissertation using H-index and UCINET;*****;2012
ALKUHAIM_S(2012)64:297;100610;AlKuhaimi, SAA; Bridging E-Gaps at PNU by Using Alternative Energy;PROCD SOC BEHV;2012
PENG_H(2012)29:4047;100687;Peng, HS; Research and Application of Agreement analytic Method in Cybermetrics;PROCEDIA ENGINEER;2012
PAVLINA_K(2012)46:3788;100736;Pavlina, K; Webometric ranking of European universities;PROCD SOC BEHV;2012
VAUGHAN_L(2012)64:653;100786;Vaughan, L; Web co-word analysis for business intelligence in the Chinese environment;ASLIB PROC;2012
JAKOPEC_T(2012):343;100868;Jakopec, T; Web Connectivity of Higher Education Institutions within a Country: A Comparison of Croatia and Ireland;ITI;2012
DE-JUANA_A(2012)35:555;100930;De-Juanas, A; Construction of a quality verification tool for Internet-based scientific research portals and networks;REV ESP DOC CIENT;2012
HOU_A(2012)31:841;101038;Hou, AYC; An analysis of mobility in global rankings: making institutional strategic plans and positioning for building world-class universities;HIGH EDUC RES DEV;2012
OCHOLLA_D(2012)64:478;101102;Ocholla, D; Research visibility, publication patterns and output of academic librarians in sub-Saharan Africa The case of Eastern Africa;ASLIB PROC;2012
MINGUILL_D(2012)64:332;101198;Minguillo, D; Mapping the network structure of science parks An exploratory study of cross-sectoral interactions reflected on the web;ASLIB PROC;2012
ECCLES_K(2012)68:512;101312;Eccles, KE; Measuring the web impact of digitised scholarly resources;J DOC;2012
WU_S(2012)13:1;101391;Wu, S; Data Fusion in Information Retrieval;ADAPT LEARN OPTIM;2012
XU_F(2012)24:467;101556;Xu, F; Patent text mining and informetric-based patent technology morphological analysis: an empirical study;TECHNOL ANAL STRATEG;2012
SABERI_M(2012)22:234;101629;Saberi, MK; Accessibility and decay of web citations in five open access ISI journals;INTERNET RES;2012
LIU_Y(2012)64:193;101717;Liu, YX; A continuous description of discrete data points in informetrics Using spline functions;ASLIB PROC;2012
HALE_S(2012)17:135;101794;Hale, SA; Net Increase? Cross-Lingual Linking in the Blogosphere;J COMPUT-MEDIAT COMM;2012
HSU_C(2012)17:202;101877;Hsu, CL; Korean and Chinese Webpage Content: Who Are Talking About What and How?;J COMPUT-MEDIAT COMM;2012
WOO-YOUN_C(2012)17:216;101986;Woo-young, C; The Network Structure of the Korean Blogosphere;J COMPUT-MEDIAT COMM;2012
THELWALL_M(2012)6:44;102063;Thelwall, M; Webometric research with the Bing Search API 2.0;J INFORMETR;2012
SARABIA_J(2012)6:66;102144;Sarabia, JM; Modeling the probabilistic distribution of the impact factor;J INFORMETR;2012
KHAN_G(2012)90:1;102229;Khan, GF; Editorial: Triple Helix and innovation in Asia using scientometrics, webometrics, and informetrics;SCIENTOMETRICS;2012
CHO_S(2012)90:9;102307;Cho, SE; Government organizations' innovative use of the Internet: The case of the Twitter activity of South Korea's Ministry for Food, Agriculture, Forestry and Fisheries;SCIENTOMETRICS;2012
CHOI_S(2012)90:43;102400;Choi, S; Using social media data to explore communication processes within South Korean online innovation communities;SCIENTOMETRICS;2012
