name;WoSline;author;title;journal;year
LINDENBE_K(2019)14:866;253803;Lindenberg, KM; THE INFLUENCE OF HEEL HEIGHT ON MUSCLE ELECTROMYOGRAPHY OF THE LOWER EXTREMITY DURING LANDING TASKS IN RECREATIONALLY ACTIVE FEMALES: A WITHIN SUBJECTS RANDOMIZED TRIAL;INT J SPORTS PHYS TH;2019
MARECK_U(2007)13:419;253921;Mareck, U; Detection of dehydroepiandrosterone misuse by means of gas chromatography-combustion-isotope ratio mass spectrometry;EUR J MASS SPECTROM;2007
LIAN_O(2005)33:561;254015;Lian, OB; Prevalence of jumper's knee among elite athletes from different sports - A cross-sectional study;AM J SPORT MED;2005
UENO_R(2021)9:23259671211034487;254109;Ueno, R; Hamstrings Contraction Regulates the Magnitude and Timing of the Peak ACL Loading During the Drop Vertical Jump in Female Athletes;ORTHOP J SPORTS MED;2021
KARATAS_M(2021)23:12082;254245;Karatas, M;" Adding Shooting Intervals to the 20m Multistage Shuttle Run Test: A New Test ""Shooting Shuttle Run Test""";PROG NUTR;2021
BRIEM_K(2011)41:328;254328;Briem, K; Effects of Kinesio Tape Compared With Nonelastic Sports Tape and the Untaped Ankle During a Sudden Inversion Perturbation in Male Athletes;J ORTHOP SPORT PHYS;2011
HICKEY_K(2009)23:2500;254435;Hickey, KC; METHODOLOGICAL REPORT: DYNAMIC FIELD TESTS USED IN AN NFL COMBINE SETTING TO IDENTIFY LOWER-EXTREMITY FUNCTIONAL ASYMMETRIES;J STRENGTH COND RES;2009
SEIDEL_O(2019)13:00103;254557;Seidel, O; Effects of Transcranial Direct Current Stimulation of Primary Motor Cortex on Reaction Time and Tapping Performance: A Comparison Between Athletes and Non-athletes;FRONT HUM NEUROSCI;2019
POPLOSKI_K(2018)183:E685;254700;Poploski, KM; Patterns and Associations of Shoulder Motion, Strength, and Function in MARSOC Personnel Without History of Shoulder Injury;MIL MED;2018
WEBER_S(2018)9:00182;254823;Weber, S; Symptoms of Anxiety and Depression in Young Athletes Using the Hospital Anxiety and Depression Scale;FRONT PHYSIOL;2018
WEILER_R(2013)77:519;254948;Weiler, RME; Prevalence of signs and symptoms of temporomandibular dysfunction in female adolescent athletes and non-athletes;INT J PEDIATR OTORHI;2013
SUGIMOTO_D(2012)47:714;255060;Sugimoto, D; Compliance With Neuromuscular Training and Anterior Cruciate Ligament Injury Risk Reduction in Female Athletes: A Meta-Analysis;J ATHL TRAINING;2012
HUBSCHER_M(2010)42:413;255190;Hubscher, M; Neuromuscular Training for Sports Injury Prevention: A Systematic Review;MED SCI SPORT EXER;2010
MECKEL_Y(2009)23:225;255316;Meckel, Y; THE EFFECT OF A BRIEF SPRINT INTERVAL EXERCISE ON GROWTH FACTORS AND INFLAMMATORY MEDIATORS;J STRENGTH COND RES;2009
PABST_H(2001)22:430;255406;Pabst, H; Efficacy and tolerability of escin/diethylamine salicylate combination gels in patients with blunt injuries of the extremities;INT J SPORTS MED;2001
NAGELLI_C(2020)8:2325967120959347;255481;Nagelli, C; Neuromuscular Training Improves Self-Reported Function and Single-Leg Landing Hip Biomechanics in Athletes After Anterior Cruciate Ligament Reconstruction;ORTHOP J SPORTS MED;2020
MECKEL_Y(2011)25:2161;255596;Meckel, Y; HORMONAL AND INFLAMMATORY RESPONSES TO DIFFERENT TYPES OF SPRINT INTERVAL TRAINING;J STRENGTH COND RES;2011
CAROLAN_D(2020)8:2325967120950037;255687;Carolan, D; Differences in Strength, Patient-Reported Outcomes, and Return-to-Play Rates Between Athletes With Primary Versus Revision ACL Reconstruction at 9 Months After Surgery;ORTHOP J SPORTS MED;2020
BENASSI_L(2018)18:5;255786;Benassi, L; QUANTITATIVE CHANGES IN THE ANTHROPOLOGICAL STATUS OF MIDDLE SCHOOL AGED PUPILS OVER A TWO-YEAR PERIOD;HUM SPORT MED;2018
RELAVE_A(0):1904459;255883;Relave, A; Maximum aerobic speed as a way to improve social interactions in rugby union;J APPL SPORT PSYCHOL;0
DONCASTE_G(2020)2:00091;255991;Doncaster, G; Appreciating Factors Beyond the Physical in Talent Identification and Development: Insights From the FC Barcelona Sporting Model;FRONT SPORTS ACT LIV;2020
SAKAI_K(1999)48:453;256071;Sakai, K; The relationship between high power output during intermittent exercise and three energy delivery systems;JPN J PHYS FIT SPORT;1999
MALCZEWS_J(2017)34:111;256142;Malczewska-Lenczowska, J; Reticulocyte and erythrocyte hypochromia markers in detection of iron deficiency in adolescent female athletes;BIOL SPORT;2017
MACLEOD_T(2014)44:76;256247;MacLeod, TD; Differences in Neuromuscular Control and Quadriceps Morphology Between Potential Copers and Noncopers Following Anterior Cruciate Ligament Injury;J ORTHOP SPORT PHYS;2014
GARDASEV_J(2021)39:430;256358;Gardasevic, J; Differences in Body Composition between Water Polo Players (U18) of the Southeast Europe Top Clubs;INT J MORPHOL;2021
ENGLANDE_Z(2019)7:2325967118819831;256428;Englander, ZA; A Comparison of Knee Abduction Angles Measured by a 3D Anatomic Coordinate System Versus Videographic Analysis: Implications for Anterior Cruciate Ligament Injury;ORTHOP J SPORTS MED;2019
LARSEN_M(2021)11:bmjopen-2021-050194;256530;Larsen, MN; Well-being, physical fitness and health profile of 10-12 years old boys in relation to leisure-time sports club activities: a cross-sectional study;BMJ OPEN;2021
SAWACHA_Z(2021)72:465;256638;Sawacha, Z; Motion analysis for ACL injuries prevention in sport: a systematic review;MINERVA ORTHOP;2021
KUMAHARA_R(2021)8:s40634-021-00353-y;256774;Kumahara, R; Effect of a simple core muscle training program on trunk muscle strength and neuromuscular control among pediatric soccer players;J EXP ORTHOP;2021
GLORIA_R(2014)116:2722;256867;Gloria, R; The effectiveness of non-formal education in improving the effort capacity in middle-school pupils;PROCD SOC BEHV;2014
MAGNUSSE_R(2010)18:98;256927;Magnussen, RA; Cross-cultural comparison of patients undergoing ACL reconstruction in the United States and Norway;KNEE SURG SPORT TR A;2010
BEAULIEU_M(2015)43:2233;257070;Beaulieu, ML; Risk of Anterior Cruciate Ligament Fatigue Failure Is Increased by Limited Internal Femoral Rotation During In Vitro Repeated Pivot Landings;AM J SPORT MED;2015
FREESTON_J(2014)28:2359;257179;Freeston, J; THROWING PERFORMANCE AND TEST-RETEST RELIABILITY IN OLYMPIC FEMALE WATER POLO PLAYERS;J STRENGTH COND RES;2014
ZWERVER_J(2011)39:1191;257255;Zwerver, J; No Effect of Extracorporeal Shockwave Therapy on Patellar Tendinopathy in Jumping Athletes During the Competitive Season A Randomized Clinical Trial;AM J SPORT MED;2011
MYER_G(2007)8:1471-2474-8-39;257356;Myer, GD;" Differential neuromuscular training effects onACL injury risk factors in ""high-risk"" versus ""low-risk"" athletes";BMC MUSCULOSKEL DIS;2007
SAHABUDD_F(2021)9:11731;257466;Sahabuddin, FNA; The effects of hip- and ankle-focused exercise intervention on dynamic knee valgus: a systematic review;PEERJ;2021
JOVANOV_P(2021)10:foods10112628;257566;Jovanov, P; High-Protein Bar as a Meal Replacement in Elite Sports Nutrition: A Pilot Study;FOODS;2021
DISCHIAV_S(0):19417381211037966;257686;Dischiavi, SL; Do ACL Injury Risk Reduction Exercises Reflect Common Injury Mechanisms? A Scoping Review of Injury Prevention Programs;SPORTS HEALTH;0
BANKOSZ_Z(2020)8:9170;257824;Bankosz, Z; Habitual and ready positions in female table tennis players and their relation to the prevalence of back pain;PEERJ;2020
KIM_S(2015)43:2515;257910;Kim, SY; Knee Kinematics During Noncontact Anterior Cruciate Ligament Injury as Determined From Bone Bruise Location;AM J SPORT MED;2015
DARNIS_F(2015)20:459;258046;Darnis, F; Cooperative learning and dyadic interactions: two modes of knowledge construction in socio-constructivist settings for team-sport teaching;PHYS EDUC SPORT PEDA;2015
TONIN_K(2013)36:228;258136;Tonin, K; Adaptive changes in the dominant shoulders of female professional overhead athletes: mutual association and relation to shoulder injury;INT J REHABIL RES;2013
LUTEBERG_L(2018)9:00775;258229;Luteberget, LS; Validity of the Catapult ClearSky T6 Local Positioning System for Team Sports Specific Drills, in Indoor Conditions;FRONT PHYSIOL;2018
KIAPOUR_A(2016)44:2087;258335;Kiapour, AM; Strain Response of the Anterior Cruciate Ligament to Uniplanar and Multiplanar Loads During Simulated Landings: Implications for Injury Mechanism;AM J SPORT MED;2016
PERCARIO_S(2012)9:1550-2783-9-56;258479;Percario, S; Effects of creatine supplementation on oxidative stress profile of athletes;J INT SOC SPORT NUTR;2012
GAULRAPP_H(2022)46:197;258588;Gaulrapp, H; The Osgood-Schlatter disease: a large clinical series with evaluation of risk factors, natural course, and outcomes;INT ORTHOP;2022
NEMES_A(2017)57:900;258673;Nemes, A; Volumetric and functional assessment of the left atrium in young competitive athletes without left ventricular hypertrophy: the MAGYAR-Sport Study;J SPORT MED PHYS FIT;2017
GRIMM_N(2015)43:2049;258781;Grimm, NL; Anterior Cruciate Ligament and Knee Injury Prevention Programs for Soccer Players: A Systematic Review and Meta-analysis;AM J SPORT MED;2015
KAUFMANN_S(2021)16:1634;258899;Kaufmann, S; Metabolic Profiles of the 30-15 Intermittent Fitness Test and the Corresponding Continuous Version in Team-Sport Athletes-Elucidating the Role of Inter-Effort Recovery;INT J SPORT PHYSIOL;2021
LAABES_E(2008)5:1743-7075-5-13;258994;Laabes, EP; Assessment of the bone quality of black male athletes using calcaneal ultrasound: a cross-sectional study;NUTR METAB;2008
PETROVIC_M(2020)8:2325967120936980;259097;Petrovic, M; Effect of Sex on Anterior Cruciate Ligament Injury-Related Biomechanics During the Cutting Maneuver in Preadolescent Athletes;ORTHOP J SPORTS MED;2020
DAI_B(2015)43:466;259197;Dai, BY; The Effects of 2 Landing Techniques on Knee Kinematics, Kinetics, and Performance During Stop-Jump and Side-Cutting Tasks;AM J SPORT MED;2015
ETNOYER_J(2013)48:161;259303;Etnoyer, J; Instruction and Jump-Landing Kinematics in College-Aged Female Athletes Over Time;J ATHL TRAINING;2013
EVERHART_J(2010)38:1667;259433;Everhart, JS; Association of Noncontact Anterior Cruciate Ligament Injury With Presence and Thickness of a Bony Ridge on the Anteromedial Aspect of the Femoral Intercondylar Notch;AM J SPORT MED;2010
YANAOKA_T(2021)11:616158;259520;Yanaoka, T; A 1-Minute Re-warm Up at High-Intensity Improves Sprint Performance During the Loughborough Intermittent Shuttle Test;FRONT PHYSIOL;2021
KAGAYA_Y(2015)4:182;259624;Kagaya, Y; Association between hip abductor function, rear-foot dynamic alignment, and dynamic knee valgus during single-leg squats and drop landings;J SPORT HEALTH SCI;2015
VRBANIC_T(2007)31:253;259725;Vrbanic, TSL; Balance index score as a predictive factor for lower sports results or anterior cruciate ligament knee injuries in Croatian female athletes - Preliminary study;COLLEGIUM ANTROPOL;2007
KNOBLOCH_K(2004)18:185;259814;Knobloch, K; Volleyball sport school injuries;SPORTVERLETZ SPORTSC;2004
BATES_N(2015)43:2259;259884;Bates, NA; Relative Strain in the Anterior Cruciate Ligament and Medial Collateral Ligament During Simulated Jump Landing and Sidestep Cutting Tasks: Implications for Injury Risk;AM J SPORT MED;2015
MYER_G(2013)41:203;260009;Myer, GD; The Influence of Age on the Effectiveness of Neuromuscular Training to Reduce Anterior Cruciate Ligament Injury in Female Athletes;AM J SPORT MED;2013
JAMISON_S(2012)44:1924;260154;Jamison, ST; Randomized Controlled Trial of the Effects of a Trunk Stabilization Program on Trunk Control and Knee Loading;MED SCI SPORT EXER;2012
JAKAB_P(2018)32:97;260271;Jakab, P; City and a company cooperation in reputation management: Gyor city and the Audi Hungaria;TER TARSAD;2018
KOZARSKI_J(2014)71:73;260360;Kozarski, J; Surgical treatment of hand vascular anomalies - a case report;VOJNOSANIT PREGL;2014
SUGIMOTO_D(2014)44:551;260423;Sugimoto, D; Dosage Effects of Neuromuscular Training Intervention to Reduce Anterior Cruciate Ligament Injuries in Female Athletes: Meta- and Sub-Group Analyses;SPORTS MED;2014
STEPHENS_S(2021)9:23259671211035776;260557;Stephenson, SD; A Comprehensive Summary of Systematic Reviews on Sports Injury Prevention Strategies;ORTHOP J SPORTS MED;2021
LEPPANEN_M(2021)49:2651;260883;Leppanen, M; Change of Direction Biomechanics in a 180-Degree Pivot Turn and the Risk for Noncontact Knee Injuries in Youth Basketball and Floorball Players;AM J SPORT MED;2021
TUTAL_V(2021):175;261018;Tutal, V; COMPARISON OF THE 100 M SPEED PARAMETER OF ATHLETES IN INDIVIDUAL AND TEAM SPORTS;INT J LIFE SCI PHARM;2021
BLANKE_F(2016)44:1508;261073;Blanke, F; Risk of Noncontact Anterior Cruciate Ligament Injuries Is Not Associated With Slope and Concavity of the Tibial Plateau in Recreational Alpine Skiers: A Magnetic Resonance Imaging-Based Case-Control Study of 121 Patients;AM J SPORT MED;2016
WHYTE_E(2015)50:392;261194;Whyte, E; A High-Intensity, Intermittent Exercise Protocol and Dynamic Postural Control in Men and Women;J ATHL TRAINING;2015
HERGUNER_G(2018)12:24;261311;Herguner, G; DETERMINING THE SOCIAL APPEARANCE ANXIETY LEVELS OF THE STUDENTS PARTICIPATING IN SCHOOL SPORTS IN DIFFERENT BRANCHES;ACTA KINESIOL;2018
QUATMAN_C(2014)42:177;261391;Quatman, CE; Preferential Loading of the ACL Compared With the MCL During Landing A Novel In Sim Approach Yields the Multiplanar Mechanism of Dynamic Valgus During ACL Injuries;AM J SPORT MED;2014
KEHL_M(2021)83:159;261527;Kehl, M; The Person Who Plays Handball Needs the Ball, the Contact and the Community - Changes in Sport Club Activities Due to the COVID-19 Pandemic and its Significance for Sports Clubs;GESUNDHEITSWESEN;2021
HOWARD_J(2011)46:376;261620;Howard, JS; Structure, Sex, and Strength and Knee and Hip Kinematics During Landing;J ATHL TRAINING;2011
MYER_G(2010)38:2025;261746;Myer, GD; Development and Validation of a Clinic-Based Prediction Tool to Identify Female Athletes at High Risk for Anterior Cruciate Ligament Injury;AM J SPORT MED;2010
BJORNDAL_C(2021)26:104;261870;Bjorndal, CT; Engaging with uncertainty in athlete development - orchestrating talent development through incremental leadership;SPORT EDUC SOC;2021
CHANG_W(2020)2020:8690540;261980;Chang, WD; Comparison of Functional Movement Screen, Star Excursion Balance Test, and Physical Fitness in Junior Athletes with Different Sports Injury Risk;BIOMED RES INT;2020
LINDANGE_L(2019)47:3339;262069;Lindanger, L; Return to Play and Long-term Participation in Pivoting Sports After Anterior Cruciate Ligament Reconstruction;AM J SPORT MED;2019
HERMAN_K(2012)10:1741-7015-10-75;262168;Herman, K; The effectiveness of neuromuscular warm-up strategies, that require no additional equipment, for preventing lower limb injuries during sports participation: a systematic review;BMC MED;2012
MARKOVIC_G(2010)40:859;262260;Markovic, G; Neuro-Musculoskeletal and Performance Adaptations to Lower-Extremity Plyometric Training;SPORTS MED;2010
FETT_D(2019)14:0210429;262491;Fett, D; Prevalence of back pain in a group of elite athletes exposed to repetitive overhead activity;PLOS ONE;2019
OKAZAKI_M(2017)5:2325967117724753;262597;Okazaki, M; Changes in the Width of the Tibiofibular Syndesmosis Related to Lower Extremity Joint Dynamics and Neuromuscular Coordination on Drop Landing During the Menstrual Cycle;ORTHOP J SPORTS MED;2017
BISCIOTT_G(2021)61:960;262715;Bisciotti, GN; A multidisciplinary assessment of 320 athletes with long-standing groin pain syndrome in keeping with the Italian consensus agreement: the high incidence and the multiple causes of inguinal and hip pathologies and pubic osteopathy;J SPORT MED PHYS FIT;2021
MILLET_G(2021)3:772140;262840;Millet, GP; Olympic Sports Science-Bibliometric Analysis of All Summer and Winter Olympic Sports Research;FRONT SPORTS ACT LIV;2021
LINDANGE_L(2021)49:1227;263172;Lindanger, L; Effect of Early Residual Laxity After Anterior Cruciate Ligament Reconstruction on Long-term Laxity, Graft Failure, Return to Sports, and Subjective Outcome at 25 Years;AM J SPORT MED;2021
SEKULIC_D(2013)27:802;263290;Sekulic, D; GENDER-SPECIFIC INFLUENCES OF BALANCE, SPEED, AND POWER ON AGILITY PERFORMANCE;J STRENGTH COND RES;2013
OHJI_S(2021)25:1;263394;Ohji, S; Injury-related fear in athletes returning to sports after anterior cruciate ligament reconstruction - A quantitative content analysis of an open-ended questionnaire;ASIA-PAC J SPORT MED;2021
PETUSHEK_E(2019)47:1744;263476;Petushek, EJ; Evidence-Based Best-Practice Guidelines for Preventing Anterior Cruciate Ligament Injuries in Young Female Athletes: A Systematic Review and Meta-analysis;AM J SPORT MED;2019
WEBSTER_K(2010)45:580;263634;Webster, KA; Time to Stabilization of Anterior Cruciate Ligament-Reconstructed Versus Healthy Knees in National Collegiate Athletic Association Division I Female Athletes;J ATHL TRAINING;2010
HOLFELDE_B(2020)11:00694;263743;Holfelder, B; Hot and Cool Executive Function in Elite- and Amateur- Adolescent Athletes From Open and Closed Skills Sports;FRONT PSYCHOL;2020
KROLO_A(2020)17:ijerph17010294;263928;Krolo, A;" Agility Testing in Youth Football (Soccer)Players; Evaluating Reliability, Validity, and Correlates of Newly Developed Testing Protocols";INT J ENV RES PUB HE;2020
